passenger1Id,passenger2Id,numberOfFlightsTogether,from,to
763,1031,4,2017-01-01,2017-01-31
2126,2173,4,2017-01-01,2017-01-31
2126,2188,4,2017-01-01,2017-01-31
2122,2141,4,2017-01-01,2017-01-31
2134,2182,4,2017-01-01,2017-01-31
2539,2563,4,2017-01-01,2017-01-31
2531,2567,4,2017-01-01,2017-01-31
274,611,4,2017-01-01,2017-01-31
255,3162,4,2017-01-01,2017-01-31
3421,3446,4,2017-01-01,2017-01-31
3402,3411,4,2017-01-01,2017-01-31
3411,3490,4,2017-01-01,2017-01-31
603,2175,4,2017-01-01,2017-01-31
679,2153,4,2017-01-01,2017-01-31
221,3188,4,2017-01-01,2017-01-31
244,290,4,2017-01-01,2017-01-31
385,1056,4,2017-01-01,2017-01-31
309,1045,4,2017-01-01,2017-01-31
362,1021,4,2017-01-01,2017-01-31
1240,1273,4,2017-01-01,2017-01-31
354,797,4,2017-01-01,2017-01-31
1635,1656,4,2017-01-01,2017-01-31
2135,2168,4,2017-01-01,2017-01-31
622,3123,4,2017-01-01,2017-01-31
3447,3477,4,2017-01-01,2017-01-31
3446,3479,4,2017-01-01,2017-01-31
740,3490,4,2017-01-01,2017-01-31
2152,3114,4,2017-01-01,2017-01-31
382,1007,4,2017-01-01,2017-01-31
368,1051,4,2017-01-01,2017-01-31
1297,1298,4,2017-01-01,2017-01-31
354,762,4,2017-01-01,2017-01-31
328,751,4,2017-01-01,2017-01-31
797,1029,4,2017-01-01,2017-01-31
395,761,4,2017-01-01,2017-01-31
701,1057,4,2017-01-01,2017-01-31
1652,1656,4,2017-01-01,2017-01-31
2144,2181,4,2017-01-01,2017-01-31
2115,2160,4,2017-01-01,2017-01-31
2135,2136,4,2017-01-01,2017-01-31
2130,2158,4,2017-01-01,2017-01-31
2111,2185,4,2017-01-01,2017-01-31
2134,2181,4,2017-01-01,2017-01-31
2116,2137,4,2017-01-01,2017-01-31
2116,2131,4,2017-01-01,2017-01-31
3169,3199,4,2017-01-01,2017-01-31
3112,3186,4,2017-01-01,2017-01-31
299,3157,4,2017-01-01,2017-01-31
215,624,4,2017-01-01,2017-01-31
264,638,4,2017-01-01,2017-01-31
231,682,4,2017-01-01,2017-01-31
3411,3421,4,2017-01-01,2017-01-31
1053,3410,4,2017-01-01,2017-01-31
364,3461,4,2017-01-01,2017-01-31
2153,3167,4,2017-01-01,2017-01-31
613,657,4,2017-01-01,2017-01-31
210,226,4,2017-01-01,2017-01-31
341,1056,4,2017-01-01,2017-01-31
366,730,4,2017-01-01,2017-01-31
355,797,4,2017-01-01,2017-01-31
2144,2173,4,2017-01-01,2017-01-31
2126,2160,4,2017-01-01,2017-01-31
2130,2140,4,2017-01-01,2017-01-31
2116,2160,4,2017-01-01,2017-01-31
2521,2531,4,2017-01-01,2017-01-31
606,3157,4,2017-01-01,2017-01-31
3446,3490,4,2017-01-01,2017-01-31
281,2186,4,2017-01-01,2017-01-31
1288,1299,4,2017-01-01,2017-01-31
360,755,4,2017-01-01,2017-01-31
2140,2190,4,2017-01-01,2017-01-31
2126,2163,4,2017-01-01,2017-01-31
2111,2188,4,2017-01-01,2017-01-31
2122,2179,4,2017-01-01,2017-01-31
2141,2155,4,2017-01-01,2017-01-31
2546,2571,4,2017-01-01,2017-01-31
601,3146,4,2017-01-01,2017-01-31
3447,3461,4,2017-01-01,2017-01-31
368,3490,4,2017-01-01,2017-01-31
716,3461,4,2017-01-01,2017-01-31
286,2175,4,2017-01-01,2017-01-31
431,461,4,2017-01-01,2017-01-31
601,622,4,2017-01-01,2017-01-31
1014,1042,4,2017-01-01,2017-01-31
330,1021,4,2017-01-01,2017-01-31
385,1044,4,2017-01-01,2017-01-31
771,1057,4,2017-01-01,2017-01-31
1656,1674,4,2017-01-01,2017-01-31
2142,2182,4,2017-01-01,2017-01-31
2163,2182,4,2017-01-01,2017-01-31
2154,2163,4,2017-01-01,2017-01-31
2154,2160,4,2017-01-01,2017-01-31
2803,2830,4,2017-01-01,2017-01-31
398,430,4,2017-01-01,2017-01-31
3109,3180,4,2017-01-01,2017-01-31
205,681,4,2017-01-01,2017-01-31
701,3461,4,2017-01-01,2017-01-31
244,2183,4,2017-01-01,2017-01-31
246,2153,4,2017-01-01,2017-01-31
1220,1264,4,2017-01-01,2017-01-31
368,791,4,2017-01-01,2017-01-31
746,1031,4,2017-01-01,2017-01-31
362,730,4,2017-01-01,2017-01-31
1504,1532,4,2017-01-01,2017-01-31
2140,2155,4,2017-01-01,2017-01-31
2119,2158,4,2017-01-01,2017-01-31
2137,2163,4,2017-01-01,2017-01-31
2114,2148,4,2017-01-01,2017-01-31
2114,2187,4,2017-01-01,2017-01-31
2608,2699,4,2017-01-01,2017-01-31
2674,2699,4,2017-01-01,2017-01-31
226,3180,4,2017-01-01,2017-01-31
611,3104,4,2017-01-01,2017-01-31
760,3477,4,2017-01-01,2017-01-31
292,609,4,2017-01-01,2017-01-31
606,615,4,2017-01-01,2017-01-31
605,698,4,2017-01-01,2017-01-31
381,1053,4,2017-01-01,2017-01-31
1232,1299,4,2017-01-01,2017-01-31
369,1287,4,2017-01-01,2017-01-31
2126,2142,4,2017-01-01,2017-01-31
2109,2124,4,2017-01-01,2017-01-31
2116,2126,4,2017-01-01,2017-01-31
3174,3195,4,2017-01-01,2017-01-31
606,3162,4,2017-01-01,2017-01-31
3479,3490,4,2017-01-01,2017-01-31
3405,3493,4,2017-01-01,2017-01-31
3461,3476,4,2017-01-01,2017-01-31
746,3413,4,2017-01-01,2017-01-31
295,690,4,2017-01-01,2017-01-31
292,2199,4,2017-01-01,2017-01-31
246,3151,4,2017-01-01,2017-01-31
679,2197,4,2017-01-01,2017-01-31
221,3182,4,2017-01-01,2017-01-31
624,680,4,2017-01-01,2017-01-31
605,624,4,2017-01-01,2017-01-31
1066,1092,4,2017-01-01,2017-01-31
341,1029,4,2017-01-01,2017-01-31
392,1045,4,2017-01-01,2017-01-31
395,1007,4,2017-01-01,2017-01-31
1221,1238,4,2017-01-01,2017-01-31
797,1001,4,2017-01-01,2017-01-31
395,766,4,2017-01-01,2017-01-31
1637,1682,4,2017-01-01,2017-01-31
2122,2189,4,2017-01-01,2017-01-31
2545,2568,4,2017-01-01,2017-01-31
2563,2576,4,2017-01-01,2017-01-31
3104,3178,4,2017-01-01,2017-01-31
3141,3171,4,2017-01-01,2017-01-31
3446,3483,4,2017-01-01,2017-01-31
690,3182,4,2017-01-01,2017-01-31
609,2153,4,2017-01-01,2017-01-31
673,679,4,2017-01-01,2017-01-31
341,1002,4,2017-01-01,2017-01-31
328,1025,4,2017-01-01,2017-01-31
759,1031,4,2017-01-01,2017-01-31
360,730,4,2017-01-01,2017-01-31
2179,2189,4,2017-01-01,2017-01-31
2130,2185,4,2017-01-01,2017-01-31
2109,2110,4,2017-01-01,2017-01-31
2114,2142,4,2017-01-01,2017-01-31
2515,2571,4,2017-01-01,2017-01-31
625,3141,4,2017-01-01,2017-01-31
3447,3471,4,2017-01-01,2017-01-31
1053,3405,4,2017-01-01,2017-01-31
760,3410,4,2017-01-01,2017-01-31
760,3483,4,2017-01-01,2017-01-31
289,3114,4,2017-01-01,2017-01-31
2199,3167,4,2017-01-01,2017-01-31
2197,3198,4,2017-01-01,2017-01-31
244,679,4,2017-01-01,2017-01-31
385,1029,4,2017-01-01,2017-01-31
766,1023,4,2017-01-01,2017-01-31
2140,2182,4,2017-01-01,2017-01-31
2126,2144,4,2017-01-01,2017-01-31
2522,2560,4,2017-01-01,2017-01-31
2515,2534,4,2017-01-01,2017-01-31
266,606,4,2017-01-01,2017-01-31
658,3199,4,2017-01-01,2017-01-31
3436,3479,4,2017-01-01,2017-01-31
2197,3195,4,2017-01-01,2017-01-31
292,603,4,2017-01-01,2017-01-31
317,350,4,2017-01-01,2017-01-31
1273,1288,4,2017-01-01,2017-01-31
704,1053,4,2017-01-01,2017-01-31
360,792,4,2017-01-01,2017-01-31
355,751,4,2017-01-01,2017-01-31
2110,2111,4,2017-01-01,2017-01-31
2809,2887,4,2017-01-01,2017-01-31
401,1299,4,2017-01-01,2017-01-31
3146,3192,4,2017-01-01,2017-01-31
3154,3174,4,2017-01-01,2017-01-31
740,3440,4,2017-01-01,2017-01-31
609,2175,4,2017-01-01,2017-01-31
205,243,4,2017-01-01,2017-01-31
226,266,4,2017-01-01,2017-01-31
315,1073,4,2017-01-01,2017-01-31
315,1035,4,2017-01-01,2017-01-31
305,1026,4,2017-01-01,2017-01-31
374,1035,4,2017-01-01,2017-01-31
1297,1300,4,2017-01-01,2017-01-31
704,1057,4,2017-01-01,2017-01-31
763,1013,4,2017-01-01,2017-01-31
2135,2142,4,2017-01-01,2017-01-31
2122,2137,4,2017-01-01,2017-01-31
2534,2538,4,2017-01-01,2017-01-31
205,3157,4,2017-01-01,2017-01-31
2199,3182,4,2017-01-01,2017-01-31
218,2197,4,2017-01-01,2017-01-31
2186,3188,4,2017-01-01,2017-01-31
416,459,4,2017-01-01,2017-01-31
684,698,4,2017-01-01,2017-01-31
1024,1092,4,2017-01-01,2017-01-31
215,294,4,2017-01-01,2017-01-31
309,1038,4,2017-01-01,2017-01-31
355,1051,4,2017-01-01,2017-01-31
354,792,4,2017-01-01,2017-01-31
724,1057,4,2017-01-01,2017-01-31
366,766,4,2017-01-01,2017-01-31
366,797,4,2017-01-01,2017-01-31
334,716,4,2017-01-01,2017-01-31
2144,2165,4,2017-01-01,2017-01-31
2131,2173,4,2017-01-01,2017-01-31
2126,2190,4,2017-01-01,2017-01-31
2168,2188,4,2017-01-01,2017-01-31
2122,2168,4,2017-01-01,2017-01-31
2134,2188,4,2017-01-01,2017-01-31
2169,2188,4,2017-01-01,2017-01-31
3438,3439,4,2017-01-01,2017-01-31
3444,3476,4,2017-01-01,2017-01-31
701,3475,4,2017-01-01,2017-01-31
772,3444,4,2017-01-01,2017-01-31
272,679,4,2017-01-01,2017-01-31
2183,3159,4,2017-01-01,2017-01-31
2175,3193,4,2017-01-01,2017-01-31
281,290,4,2017-01-01,2017-01-31
204,271,4,2017-01-01,2017-01-31
615,684,4,2017-01-01,2017-01-31
211,212,4,2017-01-01,2017-01-31
341,1053,4,2017-01-01,2017-01-31
313,1007,4,2017-01-01,2017-01-31
760,1013,4,2017-01-01,2017-01-31
366,792,4,2017-01-01,2017-01-31
362,797,4,2017-01-01,2017-01-31
1507,1539,4,2017-01-01,2017-01-31
1645,1693,4,2017-01-01,2017-01-31
2122,2124,4,2017-01-01,2017-01-31
2122,2131,4,2017-01-01,2017-01-31
211,3104,4,2017-01-01,2017-01-31
215,670,4,2017-01-01,2017-01-31
1095,3405,4,2017-01-01,2017-01-31
2178,3151,4,2017-01-01,2017-01-31
215,232,4,2017-01-01,2017-01-31
382,1038,4,2017-01-01,2017-01-31
374,1021,4,2017-01-01,2017-01-31
751,1013,4,2017-01-01,2017-01-31
392,751,4,2017-01-01,2017-01-31
761,1056,4,2017-01-01,2017-01-31
772,1057,4,2017-01-01,2017-01-31
2131,2185,4,2017-01-01,2017-01-31
2181,2189,4,2017-01-01,2017-01-31
2145,2160,4,2017-01-01,2017-01-31
2107,2131,4,2017-01-01,2017-01-31
3024,3049,4,2017-01-01,2017-01-31
255,3146,4,2017-01-01,2017-01-31
226,622,4,2017-01-01,2017-01-31
3411,3439,4,2017-01-01,2017-01-31
3411,3436,4,2017-01-01,2017-01-31
295,2153,4,2017-01-01,2017-01-31
272,3193,4,2017-01-01,2017-01-31
2153,3195,4,2017-01-01,2017-01-31
2153,3193,4,2017-01-01,2017-01-31
221,2197,4,2017-01-01,2017-01-31
606,659,4,2017-01-01,2017-01-31
305,1095,4,2017-01-01,2017-01-31
330,1073,4,2017-01-01,2017-01-31
360,1035,4,2017-01-01,2017-01-31
709,1001,4,2017-01-01,2017-01-31
759,1029,4,2017-01-01,2017-01-31
797,1023,4,2017-01-01,2017-01-31
2539,2600,4,2017-01-01,2017-01-31
2586,2600,4,2017-01-01,2017-01-31
3132,3157,4,2017-01-01,2017-01-31
293,622,4,2017-01-01,2017-01-31
746,3483,4,2017-01-01,2017-01-31
772,3491,4,2017-01-01,2017-01-31
292,3114,4,2017-01-01,2017-01-31
247,3114,4,2017-01-01,2017-01-31
244,2175,4,2017-01-01,2017-01-31
401,459,4,2017-01-01,2017-01-31
658,688,4,2017-01-01,2017-01-31
638,657,4,2017-01-01,2017-01-31
645,698,4,2017-01-01,2017-01-31
305,1057,4,2017-01-01,2017-01-31
355,1043,4,2017-01-01,2017-01-31
381,1031,4,2017-01-01,2017-01-31
381,1044,4,2017-01-01,2017-01-31
1293,1300,4,2017-01-01,2017-01-31
328,740,4,2017-01-01,2017-01-31
334,762,4,2017-01-01,2017-01-31
1587,1598,4,2017-01-01,2017-01-31
2109,2168,4,2017-01-01,2017-01-31
2119,2144,4,2017-01-01,2017-01-31
2116,2158,4,2017-01-01,2017-01-31
2141,2142,4,2017-01-01,2017-01-31
2136,2145,4,2017-01-01,2017-01-31
2136,2163,4,2017-01-01,2017-01-31
3039,3049,4,2017-01-01,2017-01-31
3123,3199,4,2017-01-01,2017-01-31
3104,3112,4,2017-01-01,2017-01-31
226,670,4,2017-01-01,2017-01-31
3405,3463,4,2017-01-01,2017-01-31
690,3198,4,2017-01-01,2017-01-31
308,1038,4,2017-01-01,2017-01-31
378,1053,4,2017-01-01,2017-01-31
313,1043,4,2017-01-01,2017-01-31
374,704,4,2017-01-01,2017-01-31
324,716,4,2017-01-01,2017-01-31
360,701,4,2017-01-01,2017-01-31
1602,1625,4,2017-01-01,2017-01-31
2109,2173,4,2017-01-01,2017-01-31
2119,2190,4,2017-01-01,2017-01-31
2173,2189,4,2017-01-01,2017-01-31
2116,2135,4,2017-01-01,2017-01-31
2110,2160,4,2017-01-01,2017-01-31
2539,2545,4,2017-01-01,2017-01-31
2510,2531,4,2017-01-01,2017-01-31
2803,2822,4,2017-01-01,2017-01-31
3116,3173,4,2017-01-01,2017-01-31
1023,3405,4,2017-01-01,2017-01-31
246,609,4,2017-01-01,2017-01-31
218,2186,4,2017-01-01,2017-01-31
218,2153,4,2017-01-01,2017-01-31
263,3167,4,2017-01-01,2017-01-31
425,444,4,2017-01-01,2017-01-31
658,681,4,2017-01-01,2017-01-31
385,1007,4,2017-01-01,2017-01-31
395,1026,4,2017-01-01,2017-01-31
354,740,4,2017-01-01,2017-01-31
354,724,4,2017-01-01,2017-01-31
2570,2586,4,2017-01-01,2017-01-31
276,624,4,2017-01-01,2017-01-31
3414,3493,4,2017-01-01,2017-01-31
364,3421,4,2017-01-01,2017-01-31
603,3188,4,2017-01-01,2017-01-31
243,248,4,2017-01-01,2017-01-31
382,1025,4,2017-01-01,2017-01-31
381,1057,4,2017-01-01,2017-01-31
368,704,4,2017-01-01,2017-01-31
762,1023,4,2017-01-01,2017-01-31
324,733,4,2017-01-01,2017-01-31
1542,1544,4,2017-01-01,2017-01-31
2109,2181,4,2017-01-01,2017-01-31
2114,2116,4,2017-01-01,2017-01-31
2141,2189,4,2017-01-01,2017-01-31
2110,2115,4,2017-01-01,2017-01-31
2531,2568,4,2017-01-01,2017-01-31
2560,2586,4,2017-01-01,2017-01-31
3180,3186,4,2017-01-01,2017-01-31
3112,3180,4,2017-01-01,2017-01-31
266,3169,4,2017-01-01,2017-01-31
684,3146,4,2017-01-01,2017-01-31
205,3162,4,2017-01-01,2017-01-31
264,3141,4,2017-01-01,2017-01-31
1001,3461,4,2017-01-01,2017-01-31
289,2183,4,2017-01-01,2017-01-31
274,294,4,2017-01-01,2017-01-31
650,698,4,2017-01-01,2017-01-31
315,1025,4,2017-01-01,2017-01-31
330,1029,4,2017-01-01,2017-01-31
395,1045,4,2017-01-01,2017-01-31
1211,1238,4,2017-01-01,2017-01-31
364,797,4,2017-01-01,2017-01-31
395,730,4,2017-01-01,2017-01-31
2120,2124,4,2017-01-01,2017-01-31
2130,2169,4,2017-01-01,2017-01-31
2162,2185,4,2017-01-01,2017-01-31
2181,2188,4,2017-01-01,2017-01-31
2110,2179,4,2017-01-01,2017-01-31
2136,2181,4,2017-01-01,2017-01-31
611,3180,4,2017-01-01,2017-01-31
763,3402,4,2017-01-01,2017-01-31
2186,3195,4,2017-01-01,2017-01-31
609,3198,4,2017-01-01,2017-01-31
212,243,4,2017-01-01,2017-01-31
378,1007,4,2017-01-01,2017-01-31
395,1072,4,2017-01-01,2017-01-31
374,1007,4,2017-01-01,2017-01-31
328,792,4,2017-01-01,2017-01-31
704,1095,4,2017-01-01,2017-01-31
766,1013,4,2017-01-01,2017-01-31
392,792,4,2017-01-01,2017-01-31
360,706,4,2017-01-01,2017-01-31
792,1001,4,2017-01-01,2017-01-31
314,1287,4,2017-01-01,2017-01-31
2131,2160,4,2017-01-01,2017-01-31
2131,2144,4,2017-01-01,2017-01-31
2120,2162,4,2017-01-01,2017-01-31
2111,2116,4,2017-01-01,2017-01-31
2119,2185,4,2017-01-01,2017-01-31
2163,2188,4,2017-01-01,2017-01-31
2129,2189,4,2017-01-01,2017-01-31
2110,2114,4,2017-01-01,2017-01-31
3141,3173,4,2017-01-01,2017-01-31
650,3146,4,2017-01-01,2017-01-31
255,3169,4,2017-01-01,2017-01-31
606,3146,4,2017-01-01,2017-01-31
231,3145,4,2017-01-01,2017-01-31
3463,3483,4,2017-01-01,2017-01-31
740,3402,4,2017-01-01,2017-01-31
218,3159,4,2017-01-01,2017-01-31
2175,3167,4,2017-01-01,2017-01-31
606,658,4,2017-01-01,2017-01-31
603,655,4,2017-01-01,2017-01-31
660,692,4,2017-01-01,2017-01-31
341,1031,4,2017-01-01,2017-01-31
385,1013,4,2017-01-01,2017-01-31
309,1026,4,2017-01-01,2017-01-31
395,771,4,2017-01-01,2017-01-31
324,766,4,2017-01-01,2017-01-31
792,1023,4,2017-01-01,2017-01-31
314,1066,4,2017-01-01,2017-01-31
2182,2190,4,2017-01-01,2017-01-31
2137,2140,4,2017-01-01,2017-01-31
2107,2144,4,2017-01-01,2017-01-31
2110,2190,4,2017-01-01,2017-01-31
2136,2168,4,2017-01-01,2017-01-31
226,3192,4,2017-01-01,2017-01-31
293,3162,4,2017-01-01,2017-01-31
3463,3491,4,2017-01-01,2017-01-31
3410,3476,4,2017-01-01,2017-01-31
716,3483,4,2017-01-01,2017-01-31
2197,3188,4,2017-01-01,2017-01-31
292,3151,4,2017-01-01,2017-01-31
679,2183,4,2017-01-01,2017-01-31
286,3188,4,2017-01-01,2017-01-31
609,2186,4,2017-01-01,2017-01-31
603,673,4,2017-01-01,2017-01-31
392,1038,4,2017-01-01,2017-01-31
360,1002,4,2017-01-01,2017-01-31
368,1072,4,2017-01-01,2017-01-31
328,766,4,2017-01-01,2017-01-31
395,772,4,2017-01-01,2017-01-31
392,771,4,2017-01-01,2017-01-31
324,768,4,2017-01-01,2017-01-31
334,740,4,2017-01-01,2017-01-31
314,1247,4,2017-01-01,2017-01-31
1506,1544,4,2017-01-01,2017-01-31
2124,2136,4,2017-01-01,2017-01-31
2114,2126,4,2017-01-01,2017-01-31
2129,2142,4,2017-01-01,2017-01-31
2110,2136,4,2017-01-01,2017-01-31
2110,2188,4,2017-01-01,2017-01-31
2527,2584,4,2017-01-01,2017-01-31
255,611,4,2017-01-01,2017-01-31
3446,3476,4,2017-01-01,2017-01-31
3411,3479,4,2017-01-01,2017-01-31
2186,3114,4,2017-01-01,2017-01-31
378,1073,4,2017-01-01,2017-01-31
378,1044,4,2017-01-01,2017-01-31
1211,1221,4,2017-01-01,2017-01-31
324,759,4,2017-01-01,2017-01-31
2140,2185,4,2017-01-01,2017-01-31
2124,2173,4,2017-01-01,2017-01-31
2109,2119,4,2017-01-01,2017-01-31
2134,2160,4,2017-01-01,2017-01-31
2129,2188,4,2017-01-01,2017-01-31
2107,2136,4,2017-01-01,2017-01-31
2608,2667,4,2017-01-01,2017-01-31
3174,3193,4,2017-01-01,2017-01-31
3132,3186,4,2017-01-01,2017-01-31
211,650,4,2017-01-01,2017-01-31
3463,3471,4,2017-01-01,2017-01-31
3439,3461,4,2017-01-01,2017-01-31
292,3195,4,2017-01-01,2017-01-31
247,2183,4,2017-01-01,2017-01-31
625,660,4,2017-01-01,2017-01-31
324,1002,4,2017-01-01,2017-01-31
354,1007,4,2017-01-01,2017-01-31
378,1029,4,2017-01-01,2017-01-31
374,706,4,2017-01-01,2017-01-31
709,1095,4,2017-01-01,2017-01-31
2115,2188,4,2017-01-01,2017-01-31
2120,2182,4,2017-01-01,2017-01-31
3019,3024,4,2017-01-01,2017-01-31
3172,3195,4,2017-01-01,2017-01-31
3109,3137,4,2017-01-01,2017-01-31
3154,3167,4,2017-01-01,2017-01-31
622,3192,4,2017-01-01,2017-01-31
3451,3476,4,2017-01-01,2017-01-31
3439,3444,4,2017-01-01,2017-01-31
3414,3446,4,2017-01-01,2017-01-31
2199,3122,4,2017-01-01,2017-01-31
603,3159,4,2017-01-01,2017-01-31
244,2152,4,2017-01-01,2017-01-31
263,2153,4,2017-01-01,2017-01-31
609,2197,4,2017-01-01,2017-01-31
613,692,4,2017-01-01,2017-01-31
646,698,4,2017-01-01,2017-01-31
610,659,4,2017-01-01,2017-01-31
2115,2124,4,2017-01-01,2017-01-31
2140,2173,4,2017-01-01,2017-01-31
2107,2140,4,2017-01-01,2017-01-31
2563,2567,4,2017-01-01,2017-01-31
3117,3146,4,2017-01-01,2017-01-31
286,609,4,2017-01-01,2017-01-31
286,2152,4,2017-01-01,2017-01-31
263,290,4,2017-01-01,2017-01-31
382,1029,4,2017-01-01,2017-01-31
360,1044,4,2017-01-01,2017-01-31
355,1026,4,2017-01-01,2017-01-31
762,1029,4,2017-01-01,2017-01-31
395,760,4,2017-01-01,2017-01-31
1652,1674,4,2017-01-01,2017-01-31
2119,2141,4,2017-01-01,2017-01-31
2134,2155,4,2017-01-01,2017-01-31
2107,2130,4,2017-01-01,2017-01-31
3172,3182,4,2017-01-01,2017-01-31
3414,3447,4,2017-01-01,2017-01-31
760,3440,4,2017-01-01,2017-01-31
2197,3167,4,2017-01-01,2017-01-31
395,716,4,2017-01-01,2017-01-31
2144,2155,4,2017-01-01,2017-01-31
2124,2181,4,2017-01-01,2017-01-31
2173,2188,4,2017-01-01,2017-01-31
398,431,4,2017-01-01,2017-01-31
248,3169,4,2017-01-01,2017-01-31
264,3116,4,2017-01-01,2017-01-31
690,2152,4,2017-01-01,2017-01-31
655,690,4,2017-01-01,2017-01-31
622,680,4,2017-01-01,2017-01-31
355,1044,4,2017-01-01,2017-01-31
1232,1289,4,2017-01-01,2017-01-31
354,704,4,2017-01-01,2017-01-31
355,772,4,2017-01-01,2017-01-31
1561,1598,4,2017-01-01,2017-01-31
2115,2173,4,2017-01-01,2017-01-31
2160,2185,4,2017-01-01,2017-01-31
2187,2190,4,2017-01-01,2017-01-31
2124,2187,4,2017-01-01,2017-01-31
2111,2126,4,2017-01-01,2017-01-31
2162,2182,4,2017-01-01,2017-01-31
2165,2168,4,2017-01-01,2017-01-31
2510,2521,4,2017-01-01,2017-01-31
2560,2570,4,2017-01-01,2017-01-31
3024,3039,4,2017-01-01,2017-01-31
3134,3155,4,2017-01-01,2017-01-31
716,3440,4,2017-01-01,2017-01-31
247,2199,4,2017-01-01,2017-01-31
218,2178,4,2017-01-01,2017-01-31
340,350,4,2017-01-01,2017-01-31
670,677,4,2017-01-01,2017-01-31
670,688,4,2017-01-01,2017-01-31
315,1095,4,2017-01-01,2017-01-31
330,1044,4,2017-01-01,2017-01-31
354,768,4,2017-01-01,2017-01-31
2124,2168,4,2017-01-01,2017-01-31
2122,2148,4,2017-01-01,2017-01-31
2119,2120,4,2017-01-01,2017-01-31
2155,2165,4,2017-01-01,2017-01-31
2110,2124,4,2017-01-01,2017-01-31
2510,2576,4,2017-01-01,2017-01-31
275,3146,4,2017-01-01,2017-01-31
293,3169,4,2017-01-01,2017-01-31
3439,3447,4,2017-01-01,2017-01-31
1053,3483,4,2017-01-01,2017-01-31
716,3444,4,2017-01-01,2017-01-31
690,3193,4,2017-01-01,2017-01-31
281,3182,4,2017-01-01,2017-01-31
641,696,4,2017-01-01,2017-01-31
308,1095,4,2017-01-01,2017-01-31
382,1053,4,2017-01-01,2017-01-31
313,1026,4,2017-01-01,2017-01-31
1263,1288,4,2017-01-01,2017-01-31
2124,2131,4,2017-01-01,2017-01-31
2155,2163,4,2017-01-01,2017-01-31
2155,2162,4,2017-01-01,2017-01-31
2155,2182,4,2017-01-01,2017-01-31
2110,2135,4,2017-01-01,2017-01-31
751,3477,4,2017-01-01,2017-01-31
244,2197,4,2017-01-01,2017-01-31
315,1002,4,2017-01-01,2017-01-31
381,1072,4,2017-01-01,2017-01-31
376,1021,4,2017-01-01,2017-01-31
313,1072,4,2017-01-01,2017-01-31
1234,1238,4,2017-01-01,2017-01-31
706,1056,4,2017-01-01,2017-01-31
751,1057,4,2017-01-01,2017-01-31
2115,2154,4,2017-01-01,2017-01-31
2120,2155,4,2017-01-01,2017-01-31
2120,2179,4,2017-01-01,2017-01-31
2162,2165,4,2017-01-01,2017-01-31
2165,2188,4,2017-01-01,2017-01-31
2148,2154,4,2017-01-01,2017-01-31
2145,2154,4,2017-01-01,2017-01-31
2110,2140,4,2017-01-01,2017-01-31
2527,2538,4,2017-01-01,2017-01-31
398,401,4,2017-01-01,2017-01-31
3162,3192,4,2017-01-01,2017-01-31
212,658,4,2017-01-01,2017-01-31
272,3114,4,2017-01-01,2017-01-31
263,3159,4,2017-01-01,2017-01-31
204,230,4,2017-01-01,2017-01-31
360,1026,4,2017-01-01,2017-01-31
360,1038,4,2017-01-01,2017-01-31
395,1051,4,2017-01-01,2017-01-31
364,704,4,2017-01-01,2017-01-31
392,704,4,2017-01-01,2017-01-31
324,763,4,2017-01-01,2017-01-31
2109,2169,4,2017-01-01,2017-01-31
2137,2155,4,2017-01-01,2017-01-31
2137,2165,4,2017-01-01,2017-01-31
2137,2179,4,2017-01-01,2017-01-31
2148,2179,4,2017-01-01,2017-01-31
2145,2190,4,2017-01-01,2017-01-31
2169,2181,4,2017-01-01,2017-01-31
3019,3049,4,2017-01-01,2017-01-31
3123,3178,4,2017-01-01,2017-01-31
3112,3178,4,2017-01-01,2017-01-31
299,611,4,2017-01-01,2017-01-31
3436,3463,4,2017-01-01,2017-01-31
3410,3463,4,2017-01-01,2017-01-31
740,3477,4,2017-01-01,2017-01-31
724,3414,4,2017-01-01,2017-01-31
701,3471,4,2017-01-01,2017-01-31
247,3198,4,2017-01-01,2017-01-31
221,603,4,2017-01-01,2017-01-31
232,275,4,2017-01-01,2017-01-31
613,638,4,2017-01-01,2017-01-31
610,615,4,2017-01-01,2017-01-31
309,1057,4,2017-01-01,2017-01-31
791,1095,4,2017-01-01,2017-01-31
328,746,4,2017-01-01,2017-01-31
1625,1674,4,2017-01-01,2017-01-31
2131,2140,4,2017-01-01,2017-01-31
2120,2140,4,2017-01-01,2017-01-31
2182,2189,4,2017-01-01,2017-01-31
2124,2190,4,2017-01-01,2017-01-31
2111,2115,4,2017-01-01,2017-01-31
2129,2140,4,2017-01-01,2017-01-31
2136,2173,4,2017-01-01,2017-01-31
3134,3172,4,2017-01-01,2017-01-31
3112,3157,4,2017-01-01,2017-01-31
3405,3411,4,2017-01-01,2017-01-31
3477,3479,4,2017-01-01,2017-01-31
746,3421,4,2017-01-01,2017-01-31
295,603,4,2017-01-01,2017-01-31
2197,3159,4,2017-01-01,2017-01-31
2152,3122,4,2017-01-01,2017-01-31
210,255,4,2017-01-01,2017-01-31
305,1035,4,2017-01-01,2017-01-31
381,1073,4,2017-01-01,2017-01-31
364,764,4,2017-01-01,2017-01-31
392,716,4,2017-01-01,2017-01-31
360,768,4,2017-01-01,2017-01-31
701,1031,4,2017-01-01,2017-01-31
